Datetime,Sentiment,Category,Score
2020-07-13 13:26:14,positive,education,60
2020-06-26 22:33:32,positive,education,72
2021-01-15 04:38:36,positive,education,72
2020-07-22 20:49:33,negative,education,0
2020-07-14 21:06:25,positive,education,50
2021-06-04 01:17:29,positive,education,65
2020-10-04 00:55:34,negative,education,15
2020-10-14 15:58:17,positive,education,70
2020-07-10 04:17:54,neutral,education,20
2021-03-29 07:14:51,negative,tennis,0
2021-04-13 17:40:24,negative,tennis,0
2020-07-13 14:19:11,neutral,tennis,35
2020-12-20 12:33:53,negative,tennis,15
2020-12-27 23:00:43,positive,tennis,75
2020-12-09 01:56:49,negative,tennis,10
2021-03-12 04:57:11,positive,tennis,30
2021-02-17 22:41:17,negative,tennis,12
2020-12-18 01:24:16,neutral,tennis,20
2021-02-15 08:09:32,positive,tennis,70
2021-06-05 10:12:21,positive,tennis,30
2021-03-29 09:58:45,negative,tennis,0
2021-05-29 19:59:30,positive,tennis,70
2020-06-29 17:26:37,positive,tennis,65
2020-08-29 23:17:43,positive,tennis,45
2021-01-26 09:45:08,positive,tennis,50
2020-11-30 08:47:36,negative,tennis,15
2020-12-16 12:51:30,negative,tennis,15
2020-12-23 16:19:32,negative,tennis,10
2021-06-02 22:56:11,negative,tennis,15
2020-07-13 11:41:45,neutral,tennis,20
2021-04-17 01:23:59,positive,tennis,60
2021-01-07 12:18:41,negative,tennis,12
2021-04-01 05:30:26,negative,tennis,5
2021-04-28 10:53:46,negative,tennis,10
2021-01-01 22:36:11,positive,tennis,30
2021-05-02 21:23:58,positive,tennis,72
2020-11-24 03:03:43,positive,tennis,60
2021-03-12 05:06:28,negative,tennis,12
2020-09-12 09:45:20,positive,tennis,30
2021-02-01 01:03:22,positive,tennis,70
2021-01-24 06:51:03,negative,tennis,0
2021-02-27 09:38:22,positive,tennis,45
2020-12-10 16:25:22,positive,cooking,75
2020-09-25 03:30:23,positive,cooking,75
2020-12-29 23:17:56,positive,cooking,30
2020-08-05 02:01:42,positive,cooking,65
2021-06-17 07:24:12,negative,cooking,10
2020-11-02 20:58:56,positive,cooking,50
2020-11-25 00:52:39,positive,cooking,75
2020-07-22 17:26:27,positive,cooking,72
2021-05-11 14:18:11,negative,cooking,12
2021-04-23 10:09:21,positive,cooking,75
2020-11-30 13:24:11,positive,cooking,65
2021-05-09 16:21:34,negative,cooking,0
2020-07-03 19:08:05,negative,cooking,10
2020-10-20 00:35:58,positive,cooking,65
2020-12-15 01:37:59,positive,cooking,65
2020-06-18 08:51:33,positive,cooking,45
2021-02-26 14:18:23,positive,cooking,72
2020-11-04 18:04:05,negative,cooking,5
2020-10-13 02:13:28,negative,cooking,10
2021-04-28 10:29:32,positive,cooking,65
2021-01-27 15:42:53,positive,cooking,50
2020-09-15 15:04:16,positive,cooking,60
2021-04-20 14:05:32,positive,cooking,45
2021-03-18 17:02:33,negative,cooking,5
2021-03-15 20:12:55,negative,cooking,0
2020-07-04 06:37:03,negative,cooking,0
2021-05-11 18:32:50,negative,cooking,0
2020-10-23 15:23:58,neutral,cooking,20
2021-03-13 13:07:31,positive,cooking,70
2020-09-22 05:11:01,positive,cooking,60
2020-12-08 09:16:50,positive,cooking,75
2020-07-14 17:50:51,neutral,cooking,35
2020-10-18 08:26:01,negative,cooking,12
2021-01-13 11:32:59,neutral,cooking,35
2020-09-28 21:59:00,positive,cooking,30
2020-09-02 01:17:01,positive,cooking,30
2021-04-17 00:02:24,positive,cooking,30
2021-04-26 11:09:00,positive,cooking,65
2021-01-14 06:20:48,negative,cooking,0
2020-11-14 12:01:19,neutral,cooking,35
2020-08-05 03:07:10,negative,cooking,12
2021-02-26 13:09:49,positive,cooking,75
2021-06-12 08:58:30,positive,cooking,50
2020-11-09 05:35:28,neutral,cooking,35
2021-01-01 20:08:52,neutral,cooking,35
2021-02-25 18:49:44,positive,cooking,60
2021-03-07 01:56:10,positive,cooking,72
2020-07-17 05:48:47,positive,cooking,65
2021-03-23 18:42:37,positive,cooking,30
2020-11-07 13:04:22,positive,cooking,75
2021-01-31 06:59:32,positive,cooking,50
2020-07-10 11:25:49,positive,cooking,60
2020-10-31 16:34:12,positive,cooking,65
2020-07-31 19:20:54,negative,science,5
2021-05-23 01:42:54,negative,science,12
2020-06-29 06:10:10,positive,science,65
2021-02-15 21:06:29,positive,science,75
2020-06-27 05:42:16,neutral,science,35
2020-11-14 02:55:36,positive,science,75
2021-03-26 19:27:56,positive,science,30
2021-01-21 03:53:28,negative,science,15
2021-05-03 12:20:28,positive,science,45
2021-06-07 18:18:43,negative,science,15
2021-01-11 17:33:04,neutral,science,20
2021-05-08 08:15:49,positive,science,75
2021-05-11 05:26:26,positive,science,30
2020-11-11 14:44:31,positive,science,70
2020-07-27 10:15:52,negative,science,5
2021-02-01 22:01:24,negative,science,15
2020-09-25 02:00:24,positive,science,65
2021-04-11 16:34:39,negative,science,0
2021-04-18 08:06:29,positive,science,60
2021-01-31 19:32:37,positive,science,72
2021-04-23 13:04:39,neutral,science,35
2020-06-27 01:52:49,negative,science,5
2020-06-20 17:20:27,positive,science,72
2021-01-23 12:35:11,negative,science,5
2020-10-21 20:08:59,negative,science,5
2021-04-08 06:36:58,positive,science,50
2021-03-14 14:36:14,negative,science,5
2020-12-19 02:15:48,negative,science,0
2020-10-28 09:21:32,negative,science,12
2020-08-05 07:59:55,positive,science,70
2020-12-31 23:00:25,negative,science,10
2021-05-24 18:44:06,positive,science,72
2020-10-02 18:05:23,positive,science,72
2020-07-15 18:12:22,positive,science,72
2021-01-14 12:34:55,positive,science,60
2020-12-20 00:03:20,negative,science,10
2020-11-12 18:17:57,positive,science,70
2020-10-18 10:47:18,positive,science,70
2020-08-01 15:39:57,positive,science,60
2020-07-07 05:05:54,positive,science,65
2021-02-26 23:25:44,positive,science,70
2021-02-10 04:19:07,negative,science,10
2020-12-09 22:26:37,negative,travel,0
2020-10-15 18:11:26,positive,travel,30
2020-10-28 21:13:05,negative,travel,12
2020-11-14 12:29:27,negative,travel,5
2021-02-14 22:45:30,positive,travel,65
2020-08-23 22:45:46,negative,studying,15
2021-02-15 07:48:39,positive,studying,72
2020-07-07 00:58:54,positive,studying,45
2020-08-17 12:14:07,neutral,studying,35
2020-07-18 23:11:01,positive,studying,30
2020-11-30 15:14:37,positive,studying,65
2021-06-11 02:34:37,positive,studying,60
2020-08-09 05:49:03,positive,studying,50
2021-04-11 15:05:54,positive,studying,30
2020-12-07 05:45:55,negative,studying,10
2020-07-05 06:10:38,positive,studying,30
2020-07-12 19:24:33,positive,studying,30
2021-03-05 16:30:16,positive,studying,50
2020-09-18 23:02:11,positive,studying,70
2020-11-10 11:31:11,negative,studying,0
2021-03-06 06:29:54,neutral,studying,35
2020-09-05 03:09:23,neutral,studying,35
2021-03-16 23:52:20,positive,studying,50
2020-11-06 10:12:25,positive,studying,72
2020-12-03 12:17:54,neutral,studying,35
2020-10-24 04:43:58,negative,studying,5
2020-11-13 18:02:02,positive,studying,30
2020-12-01 05:00:16,positive,travel,70
2020-12-14 21:48:48,positive,travel,45
2021-02-02 02:08:15,negative,tennis,10
2020-07-10 03:21:00,positive,tennis,70
2020-11-08 19:11:40,negative,tennis,10
2020-09-14 06:27:46,positive,tennis,50
2020-12-27 18:18:50,neutral,tennis,20
2020-11-24 23:38:03,positive,tennis,70
2020-12-28 05:08:29,negative,tennis,0
2020-09-25 06:29:33,positive,tennis,50
2020-09-14 23:04:46,positive,tennis,45
2021-02-24 14:45:02,positive,tennis,65
2020-12-30 07:51:44,positive,tennis,75
2020-11-29 21:12:13,negative,tennis,5
2021-01-04 02:46:09,positive,tennis,70
2021-02-13 06:45:08,negative,tennis,12
2020-11-20 02:04:38,neutral,tennis,20
2021-05-28 02:53:04,positive,tennis,45
2021-03-19 22:47:49,neutral,tennis,35
2021-02-18 03:11:14,positive,tennis,70
2021-01-04 03:49:04,positive,tennis,72
2020-06-22 08:37:17,positive,tennis,65
2021-03-01 19:36:23,negative,tennis,15
2021-01-10 19:42:35,negative,tennis,0
2021-05-13 03:56:54,negative,tennis,15
2021-04-01 18:14:42,positive,tennis,65
2020-11-06 01:54:43,negative,tennis,12
2021-04-07 05:24:04,positive,tennis,75
2020-10-06 18:40:08,positive,tennis,65
2020-09-10 16:57:42,negative,tennis,12
2020-09-24 14:53:14,positive,tennis,70
2020-10-13 18:22:45,positive,tennis,70
2020-11-04 08:40:42,positive,tennis,75
2020-08-06 10:52:50,neutral,tennis,20
2020-07-25 07:37:46,positive,tennis,65
2020-10-15 12:11:39,positive,tennis,30
2021-01-04 21:24:25,negative,tennis,10
2021-04-16 10:42:34,neutral,tennis,35
2021-04-16 13:16:00,neutral,soccer,35
2020-08-20 23:01:15,negative,soccer,0
2020-11-21 09:38:15,negative,soccer,0
2020-07-04 00:13:55,positive,soccer,72
2020-12-27 22:22:40,neutral,soccer,20
2020-10-31 08:00:48,positive,soccer,70
2021-01-13 07:26:24,positive,soccer,72
2020-07-28 00:24:23,negative,soccer,5
2020-08-07 22:40:45,positive,soccer,70
2021-04-21 11:24:30,negative,soccer,5
2021-03-20 07:56:46,negative,soccer,5
2020-09-16 10:29:32,neutral,soccer,20
2020-08-10 03:49:31,positive,soccer,70
2021-01-31 15:52:50,positive,soccer,70
2021-02-01 01:15:42,positive,soccer,75
2020-08-10 10:19:45,positive,soccer,75
2020-10-13 12:05:48,negative,soccer,10
2020-11-07 06:29:59,negative,soccer,12
2020-12-31 15:26:27,negative,soccer,15
2020-09-02 17:25:46,negative,soccer,10
2021-04-05 04:21:37,positive,soccer,45
2020-10-22 10:45:02,positive,soccer,75
2021-05-12 04:07:09,negative,soccer,15
2020-09-07 21:55:37,positive,soccer,65
2021-01-11 19:39:11,positive,soccer,75
2020-07-11 06:49:11,positive,soccer,72
2021-06-07 19:23:36,positive,soccer,45
2020-12-24 10:34:03,negative,soccer,5
2020-08-17 19:29:20,positive,soccer,30
2021-06-02 06:25:15,positive,soccer,72
2020-08-18 11:05:38,negative,soccer,15
2021-06-09 21:40:06,positive,soccer,70
2020-11-21 21:11:41,neutral,soccer,20
2020-11-04 10:37:36,negative,soccer,15
2021-04-13 15:54:42,negative,soccer,5
2020-07-04 08:54:45,positive,soccer,72
2021-05-29 10:06:05,negative,soccer,0
2020-09-16 00:36:43,positive,soccer,65
2020-07-28 16:53:22,neutral,soccer,20
2021-04-11 11:02:11,negative,soccer,12
2021-03-18 12:05:11,positive,soccer,70
2021-03-27 09:14:24,negative,soccer,12
2021-03-22 16:32:05,positive,soccer,65
2020-11-10 13:15:07,positive,soccer,72
2021-04-17 08:16:23,negative,soccer,15
2021-01-27 19:42:56,neutral,soccer,35
2020-10-25 23:43:25,neutral,soccer,20
2020-09-30 19:12:07,negative,soccer,5
2020-08-07 04:05:20,positive,soccer,65
2020-12-26 16:36:55,positive,education,70
2021-04-25 11:51:59,positive,education,60
2020-08-24 06:38:47,positive,education,45
2020-07-30 08:03:35,negative,education,5
2021-03-24 06:40:08,positive,education,65
2020-09-06 13:07:42,negative,education,15
2020-11-23 09:58:30,positive,education,45
2021-03-13 16:51:16,negative,education,15
2021-03-13 14:42:25,neutral,education,35
2021-02-13 15:52:23,positive,education,30
2020-09-25 15:17:47,negative,education,0
2020-09-22 12:45:09,positive,education,70
2020-08-21 11:13:30,positive,education,72
2021-01-04 12:40:55,neutral,education,20
2020-08-12 03:01:21,negative,education,5
2021-01-31 19:11:58,negative,education,12
2021-02-14 15:25:58,positive,education,50
2021-03-31 22:45:18,negative,education,15
2021-05-27 18:18:43,positive,education,72
2020-12-07 02:55:26,positive,education,50
2021-03-20 15:40:07,negative,education,10
2020-09-05 16:12:17,positive,education,75
2021-03-19 13:28:26,positive,education,45
2020-08-06 15:56:28,positive,education,75
2020-10-12 04:04:18,positive,education,30
2020-09-15 20:06:39,negative,education,5
2020-09-14 16:15:34,neutral,science,20
2020-08-11 18:48:03,positive,science,70
2021-02-05 20:09:00,neutral,science,35
2021-02-01 08:32:11,positive,science,60
2020-10-11 16:32:20,positive,science,30
2021-01-23 09:45:38,positive,science,65
2020-10-25 00:16:18,positive,science,60
2020-12-08 16:26:49,neutral,science,35
2020-10-04 15:56:44,positive,science,65
2021-06-05 20:44:01,positive,science,70
2021-04-16 08:54:39,positive,science,45
2020-07-30 18:03:37,neutral,science,20
2020-12-16 22:29:58,positive,science,50
2020-06-25 14:09:46,negative,science,5
2020-07-21 15:14:10,positive,science,70
2021-05-09 18:12:40,positive,science,30
2021-01-27 03:28:42,negative,science,5
2020-09-02 15:38:45,positive,science,45
2020-07-02 00:53:45,neutral,science,35
2020-08-21 05:29:23,neutral,science,35
2020-11-18 22:30:02,negative,science,10
2020-08-26 05:35:14,positive,science,45
2021-05-26 23:25:05,negative,science,10
2021-04-15 13:16:45,positive,science,60
2021-01-11 14:12:59,negative,science,10
2020-10-15 20:39:44,positive,science,45
2020-11-21 03:20:29,positive,science,70
2021-05-24 18:07:22,positive,science,70
2020-08-25 15:32:37,negative,science,15
2020-11-16 11:16:04,positive,science,60
2021-04-21 04:33:33,negative,science,0
2020-08-15 02:16:21,positive,science,45
2021-05-25 20:38:53,positive,science,50
2020-11-30 12:41:32,positive,science,70
2021-03-30 22:06:27,positive,science,72
2020-07-28 08:01:23,positive,science,72
2020-06-23 08:07:24,neutral,fitness,35
2020-10-20 10:28:56,positive,fitness,70
2020-11-10 17:18:09,negative,fitness,0
2021-01-25 08:38:21,neutral,fitness,35
2020-11-10 18:23:57,positive,fitness,72
2021-01-20 18:43:56,positive,fitness,45
2021-01-14 06:51:17,positive,fitness,60
2021-01-30 11:33:47,negative,fitness,10
2020-12-18 11:31:49,negative,fitness,5
2020-12-30 20:48:59,neutral,fitness,35
2021-03-15 22:35:42,positive,fitness,60
2020-07-21 15:49:08,positive,fitness,70
2021-04-24 14:41:43,negative,fitness,0
2021-02-12 19:53:16,negative,fitness,15
2021-01-15 16:48:58,positive,fitness,50
2021-03-20 19:23:16,positive,fitness,75
2020-09-24 07:01:11,positive,fitness,45
2021-04-01 13:34:16,positive,fitness,65
2020-08-04 09:43:58,negative,fitness,10
2020-07-21 14:18:13,negative,fitness,5
2021-04-18 03:17:02,positive,fitness,45
2021-01-31 14:02:51,positive,fitness,75
2020-10-02 17:35:39,negative,fitness,12
2020-09-29 23:12:47,negative,fitness,15
2020-07-25 05:22:40,positive,fitness,70
2020-10-04 16:57:02,negative,fitness,10
2021-02-15 00:44:32,negative,fitness,0
2020-08-15 18:34:04,positive,culture,70
2021-02-11 05:48:21,negative,culture,5
2020-10-07 05:43:15,negative,culture,0
2021-05-21 15:49:56,negative,culture,12
2020-09-20 07:17:28,negative,culture,12
2021-02-26 16:39:51,positive,culture,75
2020-12-15 19:43:33,negative,culture,5
2020-08-05 15:14:13,neutral,culture,20
2021-03-31 13:23:57,neutral,culture,35
2021-05-07 16:33:18,positive,culture,65
2021-01-31 13:59:22,negative,culture,12
2020-06-20 14:28:28,negative,culture,10
2020-09-11 00:24:00,positive,culture,50
2021-04-07 07:30:51,neutral,culture,20
2021-04-15 17:10:23,positive,culture,30
2021-01-19 21:36:54,positive,culture,30
2021-04-20 18:21:41,positive,culture,70
2020-12-28 17:29:21,neutral,culture,35
2020-09-05 09:18:39,neutral,culture,20
2020-07-22 11:00:42,neutral,culture,20
2020-07-01 22:07:43,negative,culture,12
2021-03-18 14:26:53,neutral,culture,35
2020-07-20 23:08:15,positive,culture,30
2020-09-28 08:41:05,positive,culture,30
2021-05-11 11:07:49,negative,culture,10
2021-03-26 06:54:05,positive,culture,75
2021-05-18 14:59:15,negative,culture,12
2020-06-22 17:16:04,positive,culture,45
2021-04-21 03:13:28,positive,culture,60
2020-08-24 13:22:53,positive,culture,50
2020-12-02 12:54:16,positive,culture,72
2020-08-02 17:18:32,negative,culture,15
2020-08-06 03:29:00,neutral,culture,20
2021-06-05 15:29:38,negative,culture,0
2020-10-23 07:03:47,negative,culture,15
2020-07-18 23:23:11,neutral,culture,35
2021-01-03 19:45:59,negative,culture,5
2020-08-07 21:58:07,negative,culture,15
2021-03-12 08:30:30,neutral,culture,20
2020-08-05 12:42:33,negative,culture,0
2021-02-24 00:38:28,negative,food,10
2020-09-05 00:38:55,negative,food,10
2020-10-23 15:26:26,negative,food,0
2020-10-07 23:10:22,positive,food,60
2020-11-24 06:48:38,positive,food,75
2020-10-04 01:24:18,negative,food,5
2020-06-27 15:23:34,negative,food,5
2020-12-24 18:43:25,negative,food,5
2020-12-18 11:50:40,positive,food,60
2021-02-15 15:14:20,positive,food,75
2021-04-08 20:59:01,negative,food,10
2021-02-04 07:53:44,negative,food,0
2021-05-07 12:16:41,positive,food,45
2020-10-14 14:05:19,positive,food,70
2020-12-14 11:13:40,positive,food,45
2021-02-22 04:27:12,positive,food,45
2021-05-17 13:49:47,positive,food,70
2021-06-16 16:42:01,positive,food,65
2021-03-26 01:40:03,neutral,animals,20
2021-01-11 14:25:59,positive,animals,75
2020-08-27 13:13:37,neutral,animals,35
2020-08-27 06:24:31,negative,animals,10
2020-08-26 04:24:37,negative,healthy eating,5
2021-05-29 00:09:13,neutral,healthy eating,20
2020-11-18 07:36:34,negative,healthy eating,10
2020-12-03 04:43:17,negative,healthy eating,12
2020-07-23 06:37:36,positive,healthy eating,70
2021-03-22 06:22:53,positive,healthy eating,75
2021-04-09 14:52:40,neutral,healthy eating,35
2020-10-07 12:26:24,positive,healthy eating,72
2021-03-14 00:13:54,negative,healthy eating,15
2021-05-19 21:26:51,positive,healthy eating,50
2020-06-26 11:34:31,positive,healthy eating,70
2021-02-07 19:56:50,positive,healthy eating,72
2020-06-22 08:28:34,negative,healthy eating,10
2020-09-12 07:38:33,negative,healthy eating,15
2020-08-19 04:36:32,positive,healthy eating,65
2020-11-10 12:17:08,neutral,healthy eating,20
2021-05-16 08:59:32,positive,healthy eating,72
2021-05-09 07:44:54,positive,healthy eating,72
2021-03-08 01:22:26,negative,healthy eating,15
2020-09-28 11:06:24,positive,healthy eating,65
2020-10-06 07:52:48,negative,healthy eating,0
2020-09-26 09:47:07,neutral,healthy eating,35
2021-06-10 09:25:42,positive,healthy eating,45
2021-02-08 17:19:25,positive,healthy eating,30
2020-10-24 07:34:11,positive,healthy eating,70
2020-10-14 09:51:17,negative,healthy eating,12
2020-12-14 18:56:45,positive,healthy eating,30
2020-08-03 04:38:35,neutral,healthy eating,35
2021-06-14 03:09:45,positive,healthy eating,30
2020-12-26 07:46:45,positive,healthy eating,45
2020-12-06 08:15:30,positive,healthy eating,50
2020-07-02 16:42:09,positive,healthy eating,45
2020-10-30 13:34:47,positive,healthy eating,50
2020-12-01 21:55:45,negative,healthy eating,5
2020-06-21 18:58:48,negative,healthy eating,15
2021-04-29 17:52:53,positive,healthy eating,65
2021-01-08 07:18:12,positive,healthy eating,60
2021-04-03 08:18:02,neutral,healthy eating,20
2021-05-27 00:09:55,positive,healthy eating,75
2021-04-15 22:37:49,positive,healthy eating,60
2020-09-30 15:34:54,positive,healthy eating,70
2021-05-08 03:39:55,positive,healthy eating,65
2021-03-31 00:23:22,positive,healthy eating,60
2020-12-29 01:43:02,positive,healthy eating,30
2020-12-23 01:13:59,positive,healthy eating,70
2020-08-21 19:49:46,negative,healthy eating,12
2021-04-10 12:17:18,neutral,healthy eating,20
2020-08-02 11:39:02,negative,healthy eating,10
2021-02-13 03:34:01,neutral,healthy eating,20
2021-05-29 03:04:07,negative,healthy eating,5
2020-09-04 15:24:34,negative,healthy eating,12
2021-03-04 11:42:52,positive,healthy eating,70
2021-05-23 11:54:30,positive,healthy eating,45
2020-11-20 16:55:39,positive,healthy eating,70
2020-07-21 20:20:55,negative,healthy eating,15
2020-09-27 20:28:07,negative,healthy eating,0
2020-12-27 07:36:42,negative,healthy eating,12
2020-12-28 16:32:39,neutral,healthy eating,20
2020-06-19 21:54:17,positive,healthy eating,75
2021-06-16 15:39:02,neutral,healthy eating,20
2020-11-05 11:46:54,positive,healthy eating,70
2020-09-06 18:17:25,neutral,healthy eating,35
2020-10-15 04:46:21,positive,healthy eating,70
2021-04-14 11:01:36,positive,healthy eating,45
2020-12-13 00:32:51,positive,healthy eating,75
2020-10-16 14:27:46,positive,healthy eating,75
2020-08-31 04:21:27,neutral,healthy eating,35
2020-08-13 21:25:21,neutral,healthy eating,35
2021-04-05 21:31:39,positive,healthy eating,60
2021-03-28 20:48:59,positive,healthy eating,75
2021-01-26 23:58:38,negative,healthy eating,15
